"State Code","Year","Beach ID","Beach Name","County","Beach Status","Swim Status","Reported","Posted onInternet","Published inNewspaper","Sent toPhone LIst","Announcedon Radio","Posted atthe Beach","Announcedon TV","Provided Resultson Request","Other"
"NC","2004","NC199061","Intracoastal Waterway, Stump Sound at mouth of Turkey Creek","ONSLOW","Historical","Inactive","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2020","NC431213","Morris Landing","ONSLOW","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2017","NC431213","Morris Landing","ONSLOW","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2004","NC431213","Morris Landing","ONSLOW","Reporting","No advisory or closure","Y","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2004","NC821076","N side of Onslow Beach Bridge, at dock","ONSLOW","Historical","Inactive","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2004","NC871044","New River at Hadnot Pt","ONSLOW","Historical","Inactive","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2004","NC814777","New River at day marker #61","ONSLOW","Historical","Inactive","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2004","NC314179","New River at mouth of Southwest Creek","ONSLOW","Historical","Inactive","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2004","NC332687","New River, Cedar Point","ONSLOW","Historical","Inactive","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2004","NC507493","New River, NC Hwy. 172 bridge","ONSLOW","Historical","Inactive","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2004","NC687283","New River, Wilson Park","ONSLOW","Historical","Inactive","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2004","NC689523","New River, area between marker #18 and Poverty Point","ONSLOW","Historical","Inactive","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2004","NC342673","New river, Hyw 24 Bridge, Jacksonville","ONSLOW","Historical","Inactive","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2020","NC471307","North Topsail Beach","ONSLOW","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2020","NC645929","North Topsail Beach","ONSLOW","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2020","NC741107","North Topsail Beach","ONSLOW","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2020","NC187979","North Topsail Beach","ONSLOW","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2020","NC899473","North Topsail Beach","ONSLOW","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2020","NC865785","North Topsail Beach","ONSLOW","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2020","NC440062","North Topsail Beach","ONSLOW","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2017","NC471307","North Topsail Beach","ONSLOW","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2017","NC440062","North Topsail Beach","ONSLOW","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2017","NC865785","North Topsail Beach","ONSLOW","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2017","NC899473","North Topsail Beach","ONSLOW","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2017","NC645929","North Topsail Beach","ONSLOW","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2017","NC741107","North Topsail Beach","ONSLOW","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2017","NC187979","North Topsail Beach","ONSLOW","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2004","NC741107","North Topsail Beach","ONSLOW","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2004","NC144902","Ocean pier between mile markers 17 and 18 on New River Inlet","ONSLOW","Historical","Inactive","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2004","NC730782","Sanders Creek at Bear Creek","ONSLOW","Historical","Inactive","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2020","NC266219","Surf City","ONSLOW","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2017","NC266219","Surf City","ONSLOW","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2004","NC266219","Surf City","ONSLOW","Reporting","No advisory or closure","Y","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2020","NC892318","Swansboro","ONSLOW","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2017","NC892318","Swansboro","ONSLOW","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2004","NC892318","Swansboro","ONSLOW","Reporting","No advisory or closure","Y","Yes","Yes","Yes","-","Yes","-","-","-"
"CA","2003","CA676299","Aliso Beach","ORANGE","Historical","Inactive","null","-","Yes","-","-","-","-","-","-"
"CA","2005","CA578344","All_Orange_County_Ocean_and_Bay_Beaches","ORANGE","Historical","Inactive","null","-","Yes","-","-","-","-","-","-"
"CA","2003","CA578344","All_Orange_County_Ocean_and_Bay_Beaches","ORANGE","Historical","Inactive","null","-","Yes","-","-","-","-","-","-"
"CA","2003","CA706830","Capistrano Beach","ORANGE","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"CA","2005","CA618193","Crystal Cove State Park","ORANGE","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"CA","2003","CA618193","Crystal Cove State Park","ORANGE","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"CA","2005","CA485061","Dana Point Harbor","ORANGE","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"CA","2003","CA485061","Dana Point Harbor","ORANGE","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"CA","2005","CA003379","Doheny State Beach","ORANGE","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"CA","2003","CA003379","Doheny State Beach","ORANGE","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"CA","2005","CA412549","Huntington Harbour","ORANGE","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"CA","2003","CA412549","Huntington Harbour","ORANGE","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"CA","2005","CA857004","Huntington State Beach","ORANGE","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"CA","2003","CA857004","Huntington State Beach","ORANGE","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"CA","2005","CA853136","Laguna Beach","ORANGE","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"CA","2003","CA853136","Laguna Beach","ORANGE","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"CA","2005","CA319787","Monarch Beach","ORANGE","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"CA","2003","CA319787","Monarch Beach","ORANGE","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"CA","2005","CA845616","Newport Bay","ORANGE","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"CA","2003","CA845616","Newport Bay","ORANGE","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"CA","2005","CA006650","Newport Beach","ORANGE","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"CA","2003","CA006650","Newport Beach","ORANGE","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"CA","2005","CA185079","San Clemente City Beach","ORANGE","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"CA","2003","CA185079","San Clemente City Beach","ORANGE","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"CA","2005","CA945290","Seal Beach Surfside","ORANGE","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"CA","2003","CA945290","Seal Beach Surfside","ORANGE","Reporting","No advisory or closure","null","-","Yes","-","-","-","-","-","-"
"LA","2005","LA960851","PONT1","ORLEANS","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","-","Yes","-"
"NY","2004","NY753343","BRENNAN'S BEACH","OSWEGO","Reporting","No advisory or closure","null","Yes","Yes","Yes","Yes","Yes","Yes","-","-"
"NY","2004","NY280017","CHEDMARDO","OSWEGO","Reporting","No advisory or closure","null","Yes","Yes","Yes","Yes","Yes","Yes","-","Yes"
"NY","2004","NY266358","DOWIE DALE","OSWEGO","Reporting","No advisory or closure","null","Yes","Yes","Yes","Yes","Yes","Yes","-","-"
"NY","2004","NY124295","MEXICO POINT STATE PARK (TOWN)","OSWEGO","Reporting","No advisory or closure","null","Yes","Yes","Yes","Yes","Yes","Yes","-","Yes"
"NY","2004","NY059316","ONTARIO SHORES (Rainbow Shores)","OSWEGO","Reporting","No advisory or closure","null","Yes","Yes","Yes","Yes","Yes","Yes","-","-"
"NY","2004","NY761078","SANDY ISLAND BEACH STATE PARK","OSWEGO","Reporting","No advisory or closure","null","Yes","Yes","Yes","Yes","Yes","Yes","-","-"
"NY","2004","NY992944","SELKIRK SHORES STATE PARK BEACH","OSWEGO","Reporting","No advisory or closure","null","Yes","Yes","Yes","Yes","Yes","Yes","-","Yes"
"NY","2004","NY459293","SELKIRK SHORES STATE PARK BEACH - SOUTH","OSWEGO","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"WI","2005","WI679515","Cedar Beach Rd Beach","OZAUKEE","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"WI","2004","WI679515","Cedar Beach Rd Beach","OZAUKEE","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","Yes","-"
"WI","2005","WI467224","County Road D Boat Launch Beach","OZAUKEE","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"WI","2004","WI467224","County Road D Boat Launch Beach","OZAUKEE","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","Yes","-"
"WI","2005","WI407836","Harrington State Park Beach North (pre 2016)","OZAUKEE","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"WI","2004","WI407836","Harrington State Park Beach North (pre 2016)","OZAUKEE","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","Yes","-"
"WI","2005","WI564539","Harrington State Park Beach South (pre 2016)","OZAUKEE","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"WI","2004","WI564539","Harrington State Park Beach South (pre 2016)","OZAUKEE","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","Yes","-"
"WI","2005","WI652173","Upper Lake Park Beach","OZAUKEE","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"WI","2004","WI652173","Upper Lake Park Beach","OZAUKEE","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"FL","2019","FL996489","BOYNTON BEACH MUNICIPAL","PALM BEACH","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL732971","CARLIN PARK","PALM BEACH","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL286828","DUBOIS PARK","PALM BEACH","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL352535","JUPITER BEACH PARK","PALM BEACH","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL477664","LAKE WORTH BEACH","PALM BEACH","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL358291","LANTANA MUNICIPAL BEACH","PALM BEACH","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL638107","OCEAN INLET PARK","PALM BEACH","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL637470","PALM BEACH","PALM BEACH","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL652920","PHIL FOSTER PARK","PALM BEACH","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL368024","RIVIERA MUNICIPAL BEACH","PALM BEACH","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL278288","SANDOWAY PARK","PALM BEACH","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL889594","SPANISH RIVER","PALM BEACH","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"NC","2020","NC155524","Dawson Creek","PAMLICO","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2017","NC155524","Dawson Creek","PAMLICO","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2004","NC155524","Dawson Creek","PAMLICO","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2020","NC490467","Minnesott Beach","PAMLICO","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2017","NC490467","Minnesott Beach","PAMLICO","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2004","NC490467","Minnesott Beach","PAMLICO","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2020","NC902753","Arapahoe","PAMLICO","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2017","NC902753","Arapahoe","PAMLICO","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2004","NC902753","Arapahoe","PAMLICO","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2020","NC174861","Dawson Creek","PAMLICO","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2017","NC174861","Dawson Creek","PAMLICO","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2004","NC174861","Dawson Creek","PAMLICO","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2004","NC563776","E side mouth of Burton Cr.","PAMLICO","Historical","Inactive","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2020","NC854048","Gatlin Creekk","PAMLICO","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2017","NC854048","Gatlin Creekk","PAMLICO","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2004","NC854048","Gatlin Creekk","PAMLICO","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2020","NC589816","Kennals Beach","PAMLICO","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2017","NC589816","Kennals Beach","PAMLICO","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2004","NC589816","Kennals Beach","PAMLICO","Reporting","No advisory or closure","Y","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2004","NC892983","Neuse River- Oriental, Whittaker Creek","PAMLICO","Historical","Inactive","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2020","NC990224","Oriental","PAMLICO","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2020","NC624353","Oriental","PAMLICO","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2017","NC624353","Oriental","PAMLICO","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2017","NC990224","Oriental","PAMLICO","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2004","NC990224","Oriental","PAMLICO","Reporting","No advisory or closure","Y","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2020","NC659798","Vandemere","PAMLICO","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2017","NC659798","Vandemere","PAMLICO","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2004","NC659798","Vandemere","PAMLICO","Reporting","No advisory or closure","Y","Yes","Yes","Yes","-","Yes","-","-","-"
"FL","2019","FL918942","ANCLOTE RIVER PARK BEACH","PASCO","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL147445","BRASHER PARK BEACH","PASCO","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL602631","GULF HARBORS BEACH","PASCO","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL200499","ROBERT J. STRICKLAND BEACH","PASCO","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL316827","ROBERT K. REES PARK BEACH","PASCO","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"NC","2004","NC871843","Pasquatank River- E.C. Coast Guard Station Beach","PASQUOTANK","Historical","Inactive","null","Yes","Yes","Yes","-","Yes","-","-","-"
"PR","2014","PR725956","BALNEARIO PATILLAS","PATILLAS","Reporting","No advisory or closure","Y","-","Yes","-","-","-","-","-","-"
"PR","2009","PR725956","BALNEARIO PATILLAS","PATILLAS","Reporting","No advisory or closure","null","Yes","-","-","-","-","-","-","-"
"PR","2008","PR725956","BALNEARIO PATILLAS","PATILLAS","Reporting","No advisory or closure","null","Yes","-","-","-","-","-","-","-"
"PR","2005","PR725956","BALNEARIO PATILLAS","PATILLAS","Reporting","No advisory or closure","null","Yes","Yes","-","-","-","-","-","-"
"NC","2004","NC336312","ICW, marker #110 in Middle Sound","PENDER","Historical","Inactive","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2004","NC870539","ICW, marker #92 in Topsail Sound","PENDER","Historical","Inactive","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2004","NC939340","ICW, marker #98 in Topsail Sound","PENDER","Historical","Inactive","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2004","NC138569","Public Access #O-3 at Mile Marker 3","PENDER","Historical","Inactive","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2020","NC467377","Serenity Point","PENDER","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2017","NC467377","Serenity Point","PENDER","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2004","NC467377","Serenity Point","PENDER","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2020","NC526485","Surf City","PENDER","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2020","NC215656","Surf City","PENDER","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2017","NC526485","Surf City","PENDER","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2017","NC215656","Surf City","PENDER","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2004","NC526485","Surf City","PENDER","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2004","NC215656","Surf City","PENDER","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2020","NC098150","Topsail","PENDER","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2017","NC098150","Topsail","PENDER","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2004","NC098150","Topsail","PENDER","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","-","-","-"
"NC","2020","NC594897","Topsail Beach","PENDER","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2020","NC403790","Topsail Beach","PENDER","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2020","NC947796","Topsail Beach","PENDER","Reporting","No advisory or closure","Y","Yes","Yes","-","Yes","Yes","Yes","-","-"
"NC","2017","NC403790","Topsail Beach","PENDER","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2017","NC594897","Topsail Beach","PENDER","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2017","NC947796","Topsail Beach","PENDER","Reporting","No advisory or closure","Y","-","-","-","Yes","-","-","-","-"
"NC","2004","NC325991","Albemarle Sd. at end of Holiday Lane Rd.","PERQUIMANS","Historical","Inactive","null","Yes","Yes","Yes","-","Yes","-","-","-"
"AK","2018","AK594103","Duncan Slough Beach","PETERSBURG","Reporting","No advisory or closure","null","Yes","-","-","-","-","-","-","-"
"AK","2018","AK506703","Wood Pecker Cove","PETERSBURG","Reporting","No advisory or closure","null","Yes","-","-","-","-","-","-","-"
"WA","2017","WA533050","Browns Point Lighthouse Park","PIERCE","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"WA","2017","WA261743","Dash Point County Park","PIERCE","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"WA","2008","WA907663","Eagle Island County State Park","PIERCE","Reporting","No advisory or closure","null","Yes","-","-","-","Yes","-","-","-"
"WA","2017","WA664326","Jack Hyde Park","PIERCE","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"WA","2017","WA464059","Kopachuck State Park","PIERCE","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"WA","2017","WA473944","Owen Beach/Point Defiance Park","PIERCE","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"WA","2017","WA805223","Penrose Point State Park","PIERCE","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"WA","2017","WA370745","Purdy Sandspit County Park","PIERCE","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"WA","2008","WA553382","S Eagle Island County, Anderson Island County","PIERCE","Reporting","No advisory or closure","null","Yes","-","-","-","Yes","-","-","-"
"WA","2017","WA454232","Saltars Point Beach","PIERCE","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"WA","2017","WA872803","Sunnyside Beach Park","PIERCE","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"WA","2017","WA452217","Tacoma Demolay Sandspit Nature Preserve","PIERCE","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"WA","2017","WA465917","Titlow Park","PIERCE","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"WA","2017","WA288467","Waterfront Dock / Ruston Way","PIERCE","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL989880","CLEARWATER BEACH - MANDALAY PARK","PINELLAS","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL242624","FORT DESOTO NORTH BEACH","PINELLAS","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL955720","INDIAN ROCKS BEACH","PINELLAS","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL575421","MADEIRA BEACH","PINELLAS","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL321918","PASS-A-GRILLE BEACH","PINELLAS","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL164618","REDINGTON SHORES - 182nd AVE","PINELLAS","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL451040","SAND KEY","PINELLAS","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"MA","2007","MA136039","A Street Bay Side","PLYMOUTH","Reporting","No advisory or closure","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA547633","Antassawomak East","PLYMOUTH","Reporting","No advisory or closure","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA697743","Bassings Beach","PLYMOUTH","Reporting","No advisory or closure","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA461389","Beverly Yacht","PLYMOUTH","Reporting","No advisory or closure","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA489151","Briarwood","PLYMOUTH","Reporting","No advisory or closure","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA335584","Edgewater","PLYMOUTH","Reporting","No advisory or closure","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA557719","Forbes","PLYMOUTH","Reporting","No advisory or closure","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA736369","Green Harbor","PLYMOUTH","Reporting","No advisory or closure","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA329112","Gunrock","PLYMOUTH","Reporting","No advisory or closure","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA927258","Harbor Beach 1 (North)","PLYMOUTH","Reporting","No advisory or closure","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA476242","Hingham Town Beach","PLYMOUTH","Reporting","No advisory or closure","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA566757","James Ave.","PLYMOUTH","Reporting","No advisory or closure","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA989630","Landing Road","PLYMOUTH","Reporting","No advisory or closure","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA170657","Leisure Shores","PLYMOUTH","Reporting","No advisory or closure","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA390968","Little Harbor","PLYMOUTH","Reporting","No advisory or closure","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA758031","Mattapoisett Shores Association","PLYMOUTH","Reporting","No advisory or closure","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA104582","Nantasket","PLYMOUTH","Historical","Inactive","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA135071","Nantasket","PLYMOUTH","Historical","Inactive","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA833667","Nantasket","PLYMOUTH","Historical","Inactive","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA388986","Nantasket","PLYMOUTH","Historical","Inactive","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA172225","North","PLYMOUTH","Reporting","No advisory or closure","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA182407","North Boulevard","PLYMOUTH","Reporting","No advisory or closure","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA944848","Oakdale Avenue","PLYMOUTH","Reporting","No advisory or closure","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA157474","Pico","PLYMOUTH","Historical","Inactive","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA552169","Plymouth Beach - 1","PLYMOUTH","Reporting","No advisory or closure","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA425705","Point Independence","PLYMOUTH","Reporting","No advisory or closure","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA302533","Silver Shell","PLYMOUTH","Historical","Inactive","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA959316","Swift's Neck","PLYMOUTH","Reporting","No advisory or closure","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA694963","West End","PLYMOUTH","Reporting","No advisory or closure","null","-","-","-","-","Yes","-","-","-"
"MA","2007","MA523462","White Horse - Hill Top","PLYMOUTH","Reporting","No advisory or closure","null","-","-","-","-","Yes","-","-","-"
"IN","2005","IN409479","Central Avenue Beach","PORTER","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
