"State","Year","Beach ID","Beach Name","County","Tier","BeachLength (Mi)","Is BeachMonitored?","Is BeachMonitoredIrregularly?","Monitor IrregularlyComment","Swim SeasonMonitor Freq","Swim SeasonMonitor Units","Swim SeasonBeach Days","No. of DaysUnder BeachAction"
"MP","2013","MP822659","EAST HARBOR DOCK","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","4"
"MP","2012","MP822659","EAST HARBOR DOCK","Rota","1",".057","Yes","-","-","1","PER_WEEK","365","4"
"MP","2011","MP822659","EAST HARBOR DOCK","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","4"
"MP","2010","MP822659","EAST HARBOR DOCK","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2009","MP822659","EAST HARBOR DOCK","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2020","MP132135","GUATA BEACH","Rota","1",".93","Yes","-","-","1","PER_MONTH","365","0"
"MP","2019","MP132135","GUATA BEACH","Rota","1",".93","Yes","-","-","1","PER_WEEK","364","2"
"MP","2018","MP132135","GUATA BEACH","Rota","1",".93","Yes","-","-","1","PER_MONTH","364","0"
"MP","2017","MP132135","GUATA BEACH","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","0"
"MP","2012","MP132135","GUATA BEACH","Rota","1",".057","Yes","-","-","1","PER_WEEK","365","10"
"MP","2011","MP132135","GUATA BEACH","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","8"
"MP","2009","MP132135","GUATA BEACH","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2020","MP142306","KOKOMO BEACH CLUB","Rota","1",".03","Yes","-","-","1","PER_MONTH","365","0"
"MP","2019","MP142306","KOKOMO BEACH CLUB","Rota","1",".03","Yes","-","-","1","PER_MONTH","364","0"
"MP","2018","MP142306","KOKOMO BEACH CLUB","Rota","1",".03","Yes","-","-","1","PER_MONTH","364","4"
"MP","2017","MP142306","KOKOMO BEACH CLUB","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","0"
"MP","2014","MP142306","KOKOMO BEACH CLUB","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2013","MP142306","KOKOMO BEACH CLUB","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2012","MP142306","KOKOMO BEACH CLUB","Rota","1",".057","Yes","-","-","1","PER_WEEK","365","8"
"MP","2011","MP142306","KOKOMO BEACH CLUB","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","8"
"MP","2010","MP142306","KOKOMO BEACH CLUB","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","16"
"MP","2009","MP142306","KOKOMO BEACH CLUB","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2008","MP142306","KOKOMO BEACH CLUB","Rota","1",".057","Yes","-","-","1","PER_WEEK","365","4"
"MP","2007","MP142306","KOKOMO BEACH CLUB","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2020","MP168418","MOBILE STATION STORM DRAINAGE","Rota","1",".46","Yes","-","-","1","PER_MONTH","365","0"
"MP","2019","MP168418","MOBILE STATION STORM DRAINAGE","Rota","1",".46","Yes","-","-","1","PER_MONTH","364","0"
"MP","2018","MP168418","MOBILE STATION STORM DRAINAGE","Rota","1",".46","Yes","-","-","1","PER_MONTH","364","0"
"MP","2017","MP168418","MOBILE STATION STORM DRAINAGE","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2016","MP168418","MOBILE STATION STORM DRAINAGE","Rota","1",".057","Yes","-","-","1","PER_WEEK","365","4"
"MP","2014","MP168418","MOBILE STATION STORM DRAINAGE","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","16"
"MP","2013","MP168418","MOBILE STATION STORM DRAINAGE","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","8"
"MP","2012","MP168418","MOBILE STATION STORM DRAINAGE","Rota","1",".057","Yes","-","-","1","PER_WEEK","365","8"
"MP","2011","MP168418","MOBILE STATION STORM DRAINAGE","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2010","MP168418","MOBILE STATION STORM DRAINAGE","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","18"
"MP","2009","MP168418","MOBILE STATION STORM DRAINAGE","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","8"
"MP","2008","MP168418","MOBILE STATION STORM DRAINAGE","Rota","1",".057","Yes","-","-","1","PER_WEEK","365","8"
"MP","2020","MP601072","SWIMMING HOLE","Rota","1",".43","Yes","-","-","1","PER_MONTH","365","0"
"MP","2019","MP601072","SWIMMING HOLE","Rota","1",".43","Yes","-","-","1","PER_MONTH","364","0"
"MP","2018","MP601072","SWIMMING HOLE","Rota","1",".43","Yes","-","-","1","PER_MONTH","364","0"
"MP","2017","MP601072","SWIMMING HOLE","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","0"
"MP","2016","MP601072","SWIMMING HOLE","Rota","1",".057","Yes","-","-","1","PER_WEEK","365","8"
"MP","2013","MP601072","SWIMMING HOLE","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2012","MP601072","SWIMMING HOLE","Rota","1",".057","Yes","-","-","1","PER_WEEK","365","8"
"MP","2011","MP601072","SWIMMING HOLE","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2020","MP549387","TALAKHAYA BEACH","Rota","1",".28","Yes","-","-","1","PER_MONTH","365","0"
"MP","2019","MP549387","TALAKHAYA BEACH","Rota","1",".28","Yes","-","-","1","PER_WEEK","364","16"
"MP","2018","MP549387","TALAKHAYA BEACH","Rota","1",".28","Yes","-","-","1","PER_MONTH","364","10"
"MP","2020","MP522915","TETETO BEACH","Rota","1",".79","Yes","-","-","1","PER_MONTH","365","0"
"MP","2019","MP522915","TETETO BEACH","Rota","1",".79","Yes","-","-","1","PER_WEEK","364","4"
"MP","2018","MP522915","TETETO BEACH","Rota","1",".79","Yes","-","-","1","PER_MONTH","364","2"
"MP","2017","MP522915","TETETO BEACH","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","0"
"MP","2014","MP522915","TETETO BEACH","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","0"
"MP","2012","MP522915","TETETO BEACH","Rota","1",".057","Yes","-","-","1","PER_WEEK","365","2"
"MP","2011","MP522915","TETETO BEACH","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2009","MP522915","TETETO BEACH","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2020","MP234908","TWEKSBERRY BEACH","Rota","1",".6","Yes","-","-","1","PER_MONTH","365","0"
"MP","2019","MP234908","TWEKSBERRY BEACH","Rota","1",".6","Yes","-","-","1","PER_MONTH","364","0"
"MP","2018","MP234908","TWEKSBERRY BEACH","Rota","1",".6","Yes","-","-","1","PER_MONTH","364","0"
"MP","2017","MP234908","TWEKSBERRY BEACH","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2014","MP234908","TWEKSBERRY BEACH","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","0"
"MP","2012","MP234908","TWEKSBERRY BEACH","Rota","1",".057","Yes","-","-","1","PER_WEEK","365","4"
"MP","2011","MP234908","TWEKSBERRY BEACH","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2010","MP234908","TWEKSBERRY BEACH","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","4"
"MP","2009","MP234908","TWEKSBERRY BEACH","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2020","MP396492","VETERANS MEMORIAL BEACH","Rota","1",".54","Yes","-","-","1","PER_MONTH","365","0"
"MP","2019","MP396492","VETERANS MEMORIAL BEACH","Rota","1",".54","Yes","-","-","1","PER_WEEK","364","4"
"MP","2018","MP396492","VETERANS MEMORIAL BEACH","Rota","1",".54","Yes","-","-","1","PER_MONTH","364","2"
"MP","2017","MP396492","VETERANS MEMORIAL BEACH","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","0"
"MP","2012","MP396492","VETERANS MEMORIAL BEACH","Rota","1",".057","Yes","-","-","1","PER_WEEK","365","4"
"MP","2011","MP396492","VETERANS MEMORIAL BEACH","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2010","MP396492","VETERANS MEMORIAL BEACH","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2020","MP957808","WEST HARBOR MARINA","Rota","1",".34","Yes","-","-","1","PER_MONTH","365","0"
"MP","2019","MP957808","WEST HARBOR MARINA","Rota","1",".34","Yes","-","-","1","PER_WEEK","364","6"
"MP","2018","MP957808","WEST HARBOR MARINA","Rota","1",".34","Yes","-","-","1","PER_MONTH","364","8"
"MP","2017","MP957808","WEST HARBOR MARINA","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","8"
"MP","2016","MP957808","WEST HARBOR MARINA","Rota","1",".057","Yes","-","-","1","PER_WEEK","365","12"
"MP","2015","MP957808","WEST HARBOR MARINA","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","4"
"MP","2014","MP957808","WEST HARBOR MARINA","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","12"
"MP","2012","MP957808","WEST HARBOR MARINA","Rota","1",".057","Yes","-","-","1","PER_WEEK","365","16"
"MP","2011","MP957808","WEST HARBOR MARINA","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","14"
"MP","2010","MP957808","WEST HARBOR MARINA","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","4"
"MP","2009","MP957808","WEST HARBOR MARINA","Rota","1",".057","Yes","-","-","1","PER_WEEK","364","4"
"MP","2008","MP957808","WEST HARBOR MARINA","Rota","1",".057","Yes","-","-","1","PER_WEEK","365","8"
"ME","2006","ME202940","EAST BEACH","Sagadahoc","1",".21","Yes","-","-","1","PER_WEEK","90","0"
"ME","2020","ME202939","LAGOON BEACH","Sagadahoc","1",".05","Yes","-","-","1","PER_MONTH","105","0"
"ME","2019","ME202939","LAGOON BEACH","Sagadahoc","1",".05","Yes","-","-","1","PER_MONTH","98","0"
"ME","2018","ME202939","LAGOON BEACH","Sagadahoc","1",".05","Yes","-","-","1","PER_WEEK","98","2"
"ME","2017","ME202939","LAGOON BEACH","Sagadahoc","1",".05","Yes","-","-","1","PER_WEEK","98","0"
"ME","2016","ME202939","LAGOON BEACH","Sagadahoc","1",".05","Yes","-","-","1","PER_WEEK","98","3"
"ME","2015","ME202939","LAGOON BEACH","Sagadahoc","1",".05","Yes","-","-","1","PER_WEEK","105","0"
"ME","2014","ME202939","LAGOON BEACH","Sagadahoc","1",".05","Yes","-","-","1","PER_WEEK","99","0"
"ME","2012","ME202939","LAGOON BEACH","Sagadahoc","1",".05","Yes","-","-","1","PER_WEEK","101","0"
"ME","2011","ME202939","LAGOON BEACH","Sagadahoc","1",".05","Yes","-","-","1","PER_WEEK","95","2"
"ME","2010","ME202939","LAGOON BEACH","Sagadahoc","1",".05","Yes","-","-","1","PER_WEEK","94","9"
"ME","2007","ME202939","LAGOON BEACH","Sagadahoc","1",".05","Yes","-","-","1","PER_WEEK","95","3"
"ME","2006","ME202939","LAGOON BEACH","Sagadahoc","1",".05","Yes","-","-","1","PER_WEEK","90","3"
"ME","2017","ME202937","MILE BEACH","Sagadahoc","1",".7","Yes","-","-","1","PER_WEEK","98","0"
"ME","2016","ME202937","MILE BEACH","Sagadahoc","1",".7","Yes","-","-","1","PER_WEEK","98","0"
"ME","2015","ME202937","MILE BEACH","Sagadahoc","1",".7","Yes","-","-","1","PER_WEEK","105","0"
"ME","2014","ME202937","MILE BEACH","Sagadahoc","1",".7","Yes","-","-","1","PER_WEEK","99","0"
"ME","2012","ME202937","MILE BEACH","Sagadahoc","1",".7","Yes","-","-","1","PER_WEEK","101","0"
"ME","2011","ME202937","MILE BEACH","Sagadahoc","1",".7","Yes","-","-","1","PER_WEEK","95","0"
"ME","2010","ME202937","MILE BEACH","Sagadahoc","1",".7","Yes","-","-","1","PER_WEEK","94","0"
"ME","2007","ME202937","MILE BEACH","Sagadahoc","1",".7","Yes","-","-","1","PER_WEEK","95","3"
"ME","2006","ME202937","MILE BEACH","Sagadahoc","1",".7","Yes","-","-","1","PER_WEEK","90","0"
"ME","2017","ME416997","POPHAM - CENTER BEACH","Sagadahoc","1",".17","Yes","-","-","1","PER_WEEK","98","0"
"ME","2016","ME416997","POPHAM - CENTER BEACH","Sagadahoc","1",".17","Yes","-","-","1","PER_WEEK","98","0"
"ME","2015","ME416997","POPHAM - CENTER BEACH","Sagadahoc","1",".17","Yes","-","-","1","PER_WEEK","105","0"
"ME","2014","ME416997","POPHAM - CENTER BEACH","Sagadahoc","1",".17","Yes","-","-","1","PER_WEEK","99","0"
"ME","2012","ME416997","POPHAM - CENTER BEACH","Sagadahoc","1",".17","Yes","-","-","1","PER_WEEK","101","2"
"ME","2011","ME416997","POPHAM - CENTER BEACH","Sagadahoc","1",".17","Yes","-","-","1","PER_WEEK","95","0"
"ME","2010","ME416997","POPHAM - CENTER BEACH","Sagadahoc","1",".17","Yes","-","-","1","PER_WEEK","94","3"
"ME","2007","ME416997","POPHAM - CENTER BEACH","Sagadahoc","1",".17","Yes","-","-","1","PER_WEEK","95","5"
"ME","2017","ME340149","POPHAM - EAST BEACH","Sagadahoc","1",".24","Yes","-","-","1","PER_WEEK","98","0"
"ME","2016","ME340149","POPHAM - EAST BEACH","Sagadahoc","1",".24","Yes","-","-","1","PER_WEEK","98","0"
"ME","2015","ME340149","POPHAM - EAST BEACH","Sagadahoc","1",".24","Yes","-","-","1","PER_WEEK","105","0"
"ME","2014","ME340149","POPHAM - EAST BEACH","Sagadahoc","1",".24","Yes","-","-","1","PER_WEEK","99","0"
"ME","2012","ME340149","POPHAM - EAST BEACH","Sagadahoc","1",".24","Yes","-","-","1","PER_WEEK","101","2"
"ME","2011","ME340149","POPHAM - EAST BEACH","Sagadahoc","1",".24","Yes","-","-","1","PER_WEEK","95","0"
"ME","2010","ME340149","POPHAM - EAST BEACH","Sagadahoc","1",".24","Yes","-","-","1","PER_WEEK","94","3"
"ME","2007","ME340149","POPHAM - EAST BEACH","Sagadahoc","1",".24","Yes","-","-","1","PER_WEEK","95","5"
"ME","2017","ME641636","POPHAM - WEST BEACH-MORSE RIVER","Sagadahoc","1",".55","Yes","-","-","1","PER_WEEK","98","0"
"ME","2016","ME641636","POPHAM - WEST BEACH-MORSE RIVER","Sagadahoc","1",".55","Yes","-","-","1","PER_WEEK","98","2"
"ME","2015","ME641636","POPHAM - WEST BEACH-MORSE RIVER","Sagadahoc","1",".55","Yes","-","-","1","PER_WEEK","105","0"
"ME","2014","ME641636","POPHAM - WEST BEACH-MORSE RIVER","Sagadahoc","1",".55","Yes","-","-","1","PER_WEEK","99","0"
"ME","2012","ME641636","POPHAM - WEST BEACH-MORSE RIVER","Sagadahoc","1",".55","Yes","-","-","1","PER_WEEK","101","2"
"ME","2011","ME641636","POPHAM - WEST BEACH-MORSE RIVER","Sagadahoc","1",".55","Yes","-","-","1","PER_WEEK","95","0"
"ME","2010","ME641636","POPHAM - WEST BEACH-MORSE RIVER","Sagadahoc","1",".55","Yes","-","-","1","PER_WEEK","94","9"
"ME","2007","ME641636","POPHAM - WEST BEACH-MORSE RIVER","Sagadahoc","1",".55","Yes","-","-","1","PER_WEEK","95","0"
"ME","2006","ME109282","Popham Beach","Sagadahoc","1","2.75","Yes","-","-","1","PER_WEEK","90","0"
"MP","2019","MP150267","AMERICAN MEMORIAL PARK DRAINAGE","Saipan","1",".34","Yes","-","-","1","PER_WEEK","365","24"
"MP","2018","MP150267","AMERICAN MEMORIAL PARK DRAINAGE","Saipan","1",".34","Yes","-","-","1","PER_WEEK","364","18"
"MP","2017","MP150267","AMERICAN MEMORIAL PARK DRAINAGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","36"
"MP","2016","MP150267","AMERICAN MEMORIAL PARK DRAINAGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","8"
"MP","2014","MP150267","AMERICAN MEMORIAL PARK DRAINAGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","14"
"MP","2013","MP150267","AMERICAN MEMORIAL PARK DRAINAGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","12"
"MP","2012","MP150267","AMERICAN MEMORIAL PARK DRAINAGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","44"
"MP","2011","MP150267","AMERICAN MEMORIAL PARK DRAINAGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","44"
"MP","2010","MP150267","AMERICAN MEMORIAL PARK DRAINAGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","28"
"MP","2009","MP150267","AMERICAN MEMORIAL PARK DRAINAGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","40"
"MP","2008","MP150267","AMERICAN MEMORIAL PARK DRAINAGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","38"
"MP","2007","MP150267","AMERICAN MEMORIAL PARK DRAINAGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","14"
"MP","2019","MP795999","AQUA RESORT HOTEL","Saipan","1",".88","Yes","-","-","1","PER_WEEK","365","8"
"MP","2018","MP795999","AQUA RESORT HOTEL","Saipan","1",".88","Yes","-","-","1","PER_WEEK","364","6"
"MP","2017","MP795999","AQUA RESORT HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","4"
"MP","2016","MP795999","AQUA RESORT HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","2"
"MP","2014","MP795999","AQUA RESORT HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","26"
"MP","2012","MP795999","AQUA RESORT HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","10"
"MP","2011","MP795999","AQUA RESORT HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","10"
"MP","2010","MP795999","AQUA RESORT HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2009","MP795999","AQUA RESORT HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2007","MP795999","AQUA RESORT HOTEL","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2019","MP621534","BIRD ISLAND BEACH","Saipan","1",".57","Yes","-","-","1","PER_MONTH","365","6"
"MP","2018","MP621534","BIRD ISLAND BEACH","Saipan","1",".57","Yes","-","-","1","PER_MONTH","364","10"
"MP","2017","MP621534","BIRD ISLAND BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","16"
"MP","2016","MP621534","BIRD ISLAND BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","14"
"MP","2015","MP621534","BIRD ISLAND BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2014","MP621534","BIRD ISLAND BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","10"
"MP","2013","MP621534","BIRD ISLAND BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","8"
"MP","2012","MP621534","BIRD ISLAND BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","8"
"MP","2011","MP621534","BIRD ISLAND BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","8"
"MP","2010","MP621534","BIRD ISLAND BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","4"
"MP","2009","MP621534","BIRD ISLAND BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2008","MP621534","BIRD ISLAND BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","2"
"MP","2007","MP621534","BIRD ISLAND BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2019","MP555804","CENTRAL REPAIR SHOP","Saipan","1",".66","Yes","-","-","1","PER_WEEK","365","24"
"MP","2018","MP555804","CENTRAL REPAIR SHOP","Saipan","1",".66","Yes","-","-","1","PER_WEEK","364","36"
"MP","2017","MP555804","CENTRAL REPAIR SHOP","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","28"
"MP","2016","MP555804","CENTRAL REPAIR SHOP","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","14"
"MP","2014","MP555804","CENTRAL REPAIR SHOP","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","24"
"MP","2013","MP555804","CENTRAL REPAIR SHOP","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","12"
"MP","2012","MP555804","CENTRAL REPAIR SHOP","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","34"
"MP","2011","MP555804","CENTRAL REPAIR SHOP","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","24"
"MP","2010","MP555804","CENTRAL REPAIR SHOP","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","41"
"MP","2009","MP555804","CENTRAL REPAIR SHOP","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","54"
"MP","2008","MP555804","CENTRAL REPAIR SHOP","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","30"
"MP","2007","MP555804","CENTRAL REPAIR SHOP","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","14"
"MP","2020","MP890913","CHALAN LAULAU BEACH","Saipan","1",".56","Yes","-","-","1","PER_WEEK","365","0"
"MP","2019","MP890913","CHALAN LAULAU BEACH","Saipan","1",".56","Yes","-","-","1","PER_WEEK","364","12"
"MP","2018","MP890913","CHALAN LAULAU BEACH","Saipan","1",".56","Yes","-","-","1","PER_WEEK","364","2"
"MP","2017","MP890913","CHALAN LAULAU BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","4"
"MP","2014","MP890913","CHALAN LAULAU BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","10"
"MP","2013","MP890913","CHALAN LAULAU BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2012","MP890913","CHALAN LAULAU BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","6"
"MP","2011","MP890913","CHALAN LAULAU BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2009","MP890913","CHALAN LAULAU BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","4"
"MP","2019","MP142032","CHALAN PIAO BEACH","Saipan","1",".1","Yes","-","-","1","PER_WEEK","364","6"
"MP","2018","MP142032","CHALAN PIAO BEACH","Saipan","1",".1","Yes","-","-","1","PER_WEEK","364","6"
"MP","2017","MP142032","CHALAN PIAO BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2016","MP142032","CHALAN PIAO BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","2"
"MP","2014","MP142032","CHALAN PIAO BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","0"
"MP","2013","MP142032","CHALAN PIAO BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","4"
"MP","2012","MP142032","CHALAN PIAO BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","2"
"MP","2011","MP142032","CHALAN PIAO BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","2"
"MP","2010","MP142032","CHALAN PIAO BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","14"
"MP","2009","MP142032","CHALAN PIAO BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","14"
"MP","2008","MP142032","CHALAN PIAO BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","2"
"MP","2020","MP904488","CIVIC CENTER BEACH","Saipan","1",".55","Yes","-","-","1","PER_WEEK","365","0"
"MP","2019","MP904488","CIVIC CENTER BEACH","Saipan","1",".55","Yes","-","-","1","PER_WEEK","364","10"
"MP","2018","MP904488","CIVIC CENTER BEACH","Saipan","1",".55","Yes","-","-","1","PER_WEEK","364","6"
"MP","2017","MP904488","CIVIC CENTER BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","0"
"MP","2016","MP904488","CIVIC CENTER BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","4"
"MP","2014","MP904488","CIVIC CENTER BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2012","MP904488","CIVIC CENTER BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","8"
"MP","2011","MP904488","CIVIC CENTER BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","8"
"MP","2010","MP904488","CIVIC CENTER BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","4"
"MP","2009","MP904488","CIVIC CENTER BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","4"
"MP","2008","MP904488","CIVIC CENTER BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","4"
"MP","2019","MP471717","CK DISTRICT #2 DRAINAGE","Saipan","1",".21","Yes","-","-","1","PER_WEEK","364","10"
"MP","2018","MP471717","CK DISTRICT #2 DRAINAGE","Saipan","1",".21","Yes","-","-","1","PER_WEEK","364","16"
"MP","2017","MP471717","CK DISTRICT #2 DRAINAGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","24"
"MP","2016","MP471717","CK DISTRICT #2 DRAINAGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","12"
"MP","2014","MP471717","CK DISTRICT #2 DRAINAGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","22"
"MP","2013","MP471717","CK DISTRICT #2 DRAINAGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","18"
"MP","2012","MP471717","CK DISTRICT #2 DRAINAGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","22"
"MP","2011","MP471717","CK DISTRICT #2 DRAINAGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","22"
"MP","2010","MP471717","CK DISTRICT #2 DRAINAGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","16"
"MP","2009","MP471717","CK DISTRICT #2 DRAINAGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","20"
"MP","2008","MP471717","CK DISTRICT #2 DRAINAGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","15"
"MP","2007","MP471717","CK DISTRICT #2 DRAINAGE","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","10"
"MP","2019","MP337530","CK DISTRICT #4 LALLY BEACH","Saipan","1",".3","Yes","-","-","1","PER_WEEK","364","8"
"MP","2018","MP337530","CK DISTRICT #4 LALLY BEACH","Saipan","1",".3","Yes","-","-","1","PER_WEEK","364","4"
"MP","2017","MP337530","CK DISTRICT #4 LALLY BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","6"
"MP","2016","MP337530","CK DISTRICT #4 LALLY BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","8"
"MP","2014","MP337530","CK DISTRICT #4 LALLY BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","4"
"MP","2013","MP337530","CK DISTRICT #4 LALLY BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","74"
"MP","2012","MP337530","CK DISTRICT #4 LALLY BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","365","14"
"MP","2011","MP337530","CK DISTRICT #4 LALLY BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","14"
"MP","2010","MP337530","CK DISTRICT #4 LALLY BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","14"
"MP","2009","MP337530","CK DISTRICT #4 LALLY BEACH","Saipan","1",".057","Yes","-","-","1","PER_WEEK","364","10"
